Activity ID,Keywords
7655,"['arms', 'crossing', 'mining', 'team', 'train', 'transparency']"
7656,"['arms', 'crossing', 'mining', 'team', 'train', 'transparency']"
7657,"['checkpoint', 'classroom', 'desk', 'language', 'mm', 'pleural', 'singular', 'transparency', 'wave']"
7658,"['bowl', 'classroom', 'direct', 'eating', 'exchange', 'feeling', 'pleural', 'repeat', 'singular', 'visually']"
7659,"['bowl', 'classroom', 'direct', 'eating', 'exchange', 'feeling', 'pleural', 'repeat', 'singular', 'visually']"
7660,"['bowl', 'classroom', 'direct', 'eating', 'exchange', 'feeling', 'pleural', 'repeat', 'singular', 'visually']"
7661,"['classroom', 'correspondence', 'knowledge', 'mark', 'mm', 'resource', 'stories']"
7662,"['classroom', 'correspondence', 'knowledge', 'mark', 'mm', 'resource', 'stories']"
7663,"['classroom', 'correspondence', 'knowledge', 'mark', 'mm', 'resource', 'stories']"
7664,"['cards', 'frequency', 'repeat', 'resource', 'sandwich', 'smile', 'teachers']"
7665,"['cards', 'frequency', 'repeat', 'resource', 'sandwich', 'smile', 'teachers']"
7666,"['cards', 'frequency', 'repeat', 'resource', 'sandwich', 'smile', 'teachers']"
7667,"['cards', 'frequency', 'repeat', 'resource', 'sandwich', 'smile', 'teachers']"
7668,"['feeling', 'modeling', 'repeat', 'resource', 'speech', 'voice']"
7669,"['feeling', 'modeling', 'repeat', 'resource', 'speech', 'voice']"
7670,"['feedback', 'feeling', 'modeling', 'repeat']"
7671,"['feedback', 'feeling', 'modeling', 'repeat']"
7672,"['identity', 'recording', 'resource']"
7673,"['identity', 'recording', 'resource']"
7674,"['classroom', 'job', 'library', 'school']"
7675,"['classroom', 'job', 'library', 'school']"
7676,"['mm', 'noise', 'resource', 'ride', 'road', 'school', 'transparency', 'vocal', 'window']"
7677,"['cards', 'direct', 'index', 'mm', 'transparency', 'turning', 'vocal']"
7678,"['cards', 'direct', 'index', 'mm', 'transparency', 'turning', 'vocal']"
7679,"['cards', 'direct', 'index', 'mm', 'transparency', 'turning', 'vocal']"
7680,"['capital', 'career', 'checkpoint', 'job', 'language', 'mark', 'shared', 'smile', 'transparency']"
7681,"['errors', 'school', 'stories']"
7682,"['errors', 'school', 'stories']"
7683,"['errors', 'school', 'stories']"
7684,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7685,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7686,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7687,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7688,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7689,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7690,"['cards', 'frequency', 'noise', 'repeat', 'resource', 'riding', 'school', 'teachers']"
7691,"['feeling', 'mark', 'modeling', 'pitch', 'resource', 'speech', 'voice']"
7692,"['feeling', 'mark', 'modeling', 'pitch', 'resource', 'speech', 'voice']"
7693,"['feedback', 'feeling', 'modeling', 'voice']"
7694,"['feedback', 'feeling', 'modeling', 'voice']"
7695,"['classroom', 'resource', 'riding', 'visual']"
7696,"['classroom', 'resource', 'riding', 'visual']"
7697,"['repeat', 'stories']"
7698,"['repeat', 'stories']"
7699,"['eating', 'library', 'moving', 'request', 'resource', 'transparency', 'vocal']"
7700,"['association', 'eating', 'mm', 'pull', 'request', 'stream', 'transparency', 'walk', 'water']"
7701,"['association', 'eating', 'mm', 'pull', 'request', 'stream', 'transparency', 'walk', 'water']"
7702,"['association', 'eating', 'mm', 'pull', 'request', 'stream', 'transparency', 'walk', 'water']"
7703,"['capital', 'checkpoint', 'closing', 'eating', 'language', 'law', 'mm', 'transparency']"
7704,"['cerebral', 'errors', 'file', 'students']"
7705,"['cerebral', 'errors', 'file', 'students']"
7706,"['cerebral', 'errors', 'file', 'students']"
8256,"['agency', 'diagram', 'line', 'mark', 'mm', 'price', 'recording', 'resource', 'spacing', 'training', 'waves']"
8257,"['agency', 'diagram', 'line', 'mark', 'mm', 'price', 'recording', 'resource', 'spacing', 'training', 'waves']"
8258,"['digital', 'line', 'mark', 'mm', 'resource']"
8259,"['digital', 'line', 'mark', 'mm', 'resource']"
8260,"['digital', 'line', 'mark', 'mm', 'resource']"
8261,"['ball', 'patterns', 'resource', 'students']"
8262,"['ball', 'patterns', 'resource', 'students']"
8263,"['earth', 'force', 'house', 'line', 'mm', 'pitch', 'repeat', 'state', 'students']"
8264,"['earth', 'force', 'house', 'line', 'mm', 'pitch', 'repeat', 'state', 'students']"
8265,"['academic', 'charge', 'diagram', 'head', 'left', 'memory', 'mm', 'mold', 'norm', 'scaffolding', 'signal', 'steady', 'students', 'transparency']"
8266,"['charge', 'left', 'students', 'transparency']"
8267,"['academic', 'diagram', 'head', 'left', 'memory', 'mm', 'mold', 'norm', 'scaffolding', 'signal', 'steady', 'students']"
8268,"['academic', 'diagram', 'head', 'left', 'memory', 'mm', 'mold', 'norm', 'scaffolding', 'signal', 'steady', 'students']"
8269,"['academic', 'diagram', 'head', 'left', 'memory', 'mm', 'mold', 'norm', 'scaffolding', 'signal', 'steady', 'students']"
8270,"['adult', 'comfortable', 'knowledge', 'language', 'listening', 'mistakes', 'riding', 'stories', 'students', 'trees']"
8271,"['adult', 'comfortable', 'knowledge', 'language', 'listening', 'mistakes', 'riding', 'stories', 'students', 'trees']"
8272,"['@', 'house', 'mm', 'riding', 'selection', 'sheet', 'smile', 'students', 'transparency']"
8273,"['@', 'house', 'mm', 'riding', 'selection', 'sheet', 'smile', 'students', 'transparency']"
8274,"['color', 'connected', 'head', 'house', 'mark', 'mm', 'plate', 'riding', 'students', 'transparency']"
8275,"['air', 'capital', 'frame', 'null', 'pull', 'students', 'transparency', 'voice']"
8276,"['academic', 'air', 'arms', 'direct', 'exchange', 'force', 'hinge', 'left', 'mm', 'rule', 'scaffolding', 'sheet', 'state', 'students', 'transparency']"
8277,"['arms', 'direct', 'force', 'mm', 'state', 'students', 'transparency']"
8278,"['arms', 'direct', 'force', 'mm', 'state', 'students', 'transparency']"
8279,"['academic', 'air', 'exchange', 'force', 'hinge', 'left', 'mm', 'rule', 'scaffolding', 'sheet', 'state', 'students', 'transparency']"
8280,"['academic', 'air', 'exchange', 'force', 'hinge', 'left', 'mm', 'rule', 'scaffolding', 'sheet', 'state', 'students', 'transparency']"
8281,"['academic', 'air', 'exchange', 'force', 'hinge', 'left', 'mm', 'rule', 'scaffolding', 'sheet', 'state', 'students', 'transparency']"
8282,"['academic', 'brittle', 'house', 'ionic', 'left', 'line', 'mm', 'path', 'pull', 'sandwich', 'scaffolding', 'selection', 'students', 'transparency', 'water']"
8283,"['academic', 'house', 'ionic', 'left', 'line', 'mm', 'path', 'pull', 'scaffolding', 'students', 'water']"
8284,"['academic', 'house', 'ionic', 'left', 'line', 'mm', 'path', 'pull', 'scaffolding', 'students', 'water']"
8285,"['academic', 'house', 'ionic', 'left', 'line', 'mm', 'path', 'pull', 'scaffolding', 'students', 'water']"
8286,"['bus', 'charge', 'diagram', 'eating', 'head', 'house', 'information', 'learning', 'left', 'mark', 'mental', 'personal', 'riding', 'rough', 'scoring', 'selection', 'sheet', 'speech', 'stories', 'straight', 'students', 'transparency', 'trees', 'voice', 'water', 'wind']"
8287,"['bus', 'charge', 'diagram', 'eating', 'head', 'house', 'information', 'learning', 'left', 'mark', 'mental', 'personal', 'riding', 'rough', 'scoring', 'selection', 'sheet', 'speech', 'stories', 'straight', 'students', 'transparency', 'trees', 'voice', 'water', 'wind']"
8288,"['bus', 'charge', 'diagram', 'eating', 'head', 'house', 'information', 'learning', 'left', 'mark', 'mental', 'personal', 'riding', 'rough', 'scoring', 'selection', 'sheet', 'speech', 'stories', 'straight', 'students', 'transparency', 'trees', 'voice', 'water', 'wind']"
8289,"['house', 'ride', 'students', 'tree']"
8290,"['charge', 'mark', 'riding', 'students', 'voice', 'wind']"
8291,"['sheet', 'speech', 'students']"
8292,"['auditors', 'comfortable', 'mm', 'modeling', 'professional', 'repeat', 'sheet', 'stories', 'students']"
8293,"['auditors', 'comfortable', 'mm', 'modeling', 'professional', 'repeat', 'sheet', 'stories', 'students']"
8294,"['computer', 'jumping', 'mm', 'selection', 'students', 'transparency', 'video']"
8295,"['color', 'language', 'mm', 'placement', 'students', 'white', 'window']"
8296,"['color', 'language', 'mm', 'placement', 'students', 'white', 'window']"
8297,"['capital', 'language', 'stories', 'students']"
8298,"['capital', 'language', 'stories', 'students']"
8299,"['direct', 'hidden', 'information', 'mm', 'patterns', 'rule', 'source', 'students', 'syllable', 'transparency']"
8300,"['mm', 'pattern', 'stories', 'students']"
8301,"['mm', 'pattern', 'stories', 'students']"
8302,"['agency', 'feedback', 'forward', 'mark', 'mistakes', 'riding', 'students', 'voice']"
8303,"['agency', 'feedback', 'forward', 'mark', 'mistakes', 'riding', 'students', 'voice']"
8304,"['riding', 'stories', 'students']"
8305,"['academic', 'codes', 'dictionary', 'left', 'mm', 'scaffolding', 'self', 'shop', 'students', 'suffix']"
8306,"['academic', 'codes', 'dictionary', 'left', 'mm', 'scaffolding', 'shop', 'students', 'suffix']"
8307,"['academic', 'codes', 'dictionary', 'left', 'mm', 'scaffolding', 'shop', 'students', 'suffix']"
8308,"['academic', 'codes', 'dictionary', 'left', 'mm', 'scaffolding', 'shop', 'students', 'suffix']"
8309,"['adult', 'color', 'forward', 'gray', 'house', 'knowledge', 'language', 'memories', 'paired', 'selection', 'stories', 'students']"
8310,"['color', 'gray', 'house', 'language', 'students']"
8311,"['brittle', 'capital', 'closing', 'connections', 'diagram', 'feedback', 'graph', 'personal', 'self', 'state', 'students', 'theater', 'voice']"
8312,"['brittle', 'capital', 'closing', 'connections', 'diagram', 'feedback', 'graph', 'state', 'students', 'theater', 'voice']"
8313,"['brittle', 'capital', 'closing', 'connections', 'diagram', 'feedback', 'graph', 'state', 'students', 'theater', 'voice']"
8314,"['brittle', 'capital', 'closing', 'connections', 'diagram', 'feedback', 'graph', 'state', 'students', 'theater', 'voice']"
8315,"['@', 'brittle', 'knowledge', 'mm', 'plastic', 'stories', 'students']"
8316,"['active', 'ad', 'floor', 'house', 'mm', 'repeat', 'students']"
8317,"['compound', 'graph', 'students']"
8318,"['compound', 'graph', 'students']"
8319,"['direct', 'mm', 'patterns', 'students', 'transparency']"
8320,"['atlas', 'bank', 'mm', 'pattern', 'students']"
8321,"['atlas', 'bank', 'mm', 'pattern', 'students']"
8322,"['agency', 'comfortable', 'mark', 'mental', 'mistakes', 'signal', 'students']"
8323,"['agency', 'comfortable', 'mark', 'mental', 'mistakes', 'signal', 'students']"
8324,"['arms', 'charge', 'information', 'law', 'selection', 'students', 'transparency']"
8325,"['eating', 'house', 'information', 'riding', 'students', 'team']"
8326,"['charge', 'closing', 'eating', 'feeling', 'language', 'line', 'listening', 'medical', 'organizational', 'scene', 'speaker', 'students']"
8327,"['charge', 'closing', 'eating', 'feeling', 'language', 'line', 'listening', 'medical', 'organizational', 'scene', 'speaker', 'students']"
8328,"['@', 'ancient', 'brittle', 'cards', 'head', 'house', 'knowledge', 'mm', 'noise', 'ride', 'smile', 'staff', 'stories', 'students', 'transparency', 'turning']"
8329,"['ad', 'connected', 'exchange', 'house', 'students']"
8330,"['chest', 'intelligent', 'mark', 'resource', 'source', 'students']"
8331,"['chest', 'intelligent', 'mark', 'resource', 'source', 'students']"
8332,"['academic', 'bank', 'left', 'mm', 'patterns', 'repeat', 'scaffolding', 'scoring', 'students', 'syllable', 'warning']"
8333,"['academic', 'bank', 'left', 'mm', 'patterns', 'repeat', 'scaffolding', 'scoring', 'students', 'syllable', 'warning']"
8334,"['academic', 'bank', 'left', 'mm', 'patterns', 'repeat', 'scaffolding', 'scoring', 'students', 'syllable', 'warning']"
8335,"['academic', 'bank', 'left', 'mm', 'patterns', 'repeat', 'scaffolding', 'scoring', 'students', 'syllable', 'warning']"
8336,"['double', 'force', 'house', 'line', 'pitch', 'post', 'school', 'students']"
8337,"['double', 'force', 'house', 'line', 'pitch', 'post', 'school', 'students']"
8338,"['feedback', 'modeling', 'monitoring', 'selection', 'students', 'theater']"
8339,"['feedback', 'modeling', 'monitoring', 'selection', 'students', 'theater']"
8340,"['diagram', 'house', 'information', 'knowledge', 'listening', 'riding', 'school', 'selection', 'shared', 'students']"
8341,"['diagram', 'house', 'information', 'knowledge', 'listening', 'riding', 'school', 'selection', 'shared', 'students']"
8342,"['brittle', 'correspondence', 'cumulative', 'exchange', 'health', 'sheet', 'students', 'teaching']"
8343,"['checkpoint', 'language', 'mm', 'students']"
8344,"['completeness', 'errors', 'language', 'line', 'presentations', 'scoring', 'selection', 'self', 'students']"
8345,"['mm', 'personal', 'rule', 'safety', 'students', 'trees', 'water']"
8346,"['house', 'line', 'mm', 'personal', 'resource', 'students', 'walk']"
8347,"['comfortable', 'edge', 'mm', 'personal', 'students', 'thick']"
8348,"['activity', 'house', 'language', 'line', 'longest', 'mm', 'resource', 'students']"
8349,"['line', 'mm', 'recording', 'resource', 'rule', 'school']"
8350,"['line', 'mm', 'recording', 'resource', 'rule', 'school']"
8351,"['assignment', 'computer', 'digital', 'law', 'resource']"
8352,"['assignment', 'computer', 'digital', 'law', 'resource']"
8353,"['assignment', 'computer', 'digital', 'law', 'resource']"
8354,"['earth', 'repeat', 'resource', 'speech', 'students']"
8355,"['clock', 'earth', 'heat', 'mm', 'repeat', 'school', 'science', 'state', 'students', 'water']"
8356,"['clock', 'earth', 'heat', 'mm', 'repeat', 'school', 'science', 'state', 'students', 'water']"
8357,"['activity', 'diagram', 'floor', 'leaf', 'left', 'mark', 'mm', 'noise', 'null', 'paired', 'path', 'recording', 'riding', 'rough', 'scaffolding', 'selection', 'squared', 'stories', 'students', 'transparency', 'wave']"
8358,"['activity', 'diagram', 'left', 'noise', 'paired', 'recording', 'selection', 'students', 'transparency', 'wave']"
8359,"['diagram', 'floor', 'leaf', 'mark', 'mm', 'noise', 'null', 'path', 'riding', 'rough', 'scaffolding', 'squared', 'stories', 'students', 'wave']"
8360,"['diagram', 'floor', 'leaf', 'mark', 'mm', 'noise', 'null', 'path', 'riding', 'rough', 'scaffolding', 'squared', 'stories', 'students', 'wave']"
8361,"['diagram', 'floor', 'leaf', 'mark', 'mm', 'noise', 'null', 'path', 'riding', 'rough', 'scaffolding', 'squared', 'stories', 'students', 'wave']"
8362,"['cards', 'careers', 'house', 'knowledge', 'library', 'listening', 'selection', 'students', 'tree']"
8363,"['cards', 'careers', 'house', 'knowledge', 'library', 'listening', 'selection', 'students', 'tree']"
8364,"['activity', 'career', 'connections', 'mm', 'selection', 'students', 'transparency']"
8365,"['activity', 'career', 'connections', 'mm', 'selection', 'students', 'transparency']"
8366,"['career', 'connected', 'direct', 'line', 'mm', 'students', 'train', 'transparency']"
8367,"['color', 'law', 'local', 'mm', 'scene', 'signal', 'slide', 'students', 'transparency', 'water']"
8368,"['academic', 'auditors', 'earth', 'left', 'mm', 'phone', 'repeat', 'scaffolding', 'state', 'students', 'transparency']"
8369,"['auditors', 'earth', 'mm', 'repeat', 'state', 'students', 'transparency']"
8370,"['auditors', 'earth', 'mm', 'repeat', 'state', 'students', 'transparency']"
8371,"['academic', 'left', 'mm', 'phone', 'scaffolding', 'state', 'students', 'transparency']"
8372,"['academic', 'left', 'mm', 'phone', 'scaffolding', 'state', 'students', 'transparency']"
8373,"['academic', 'left', 'mm', 'phone', 'scaffolding', 'state', 'students', 'transparency']"
8374,"['academic', 'comfort', 'cultures', 'feeling', 'house', 'human', 'left', 'listening', 'mistakes', 'mm', 'price', 'scaffolding', 'selection', 'stories', 'students', 'transparency', 'waiting', 'wake']"
8375,"['academic', 'cultures', 'feeling', 'left', 'listening', 'mm', 'scaffolding', 'stories', 'students', 'waiting']"
8376,"['academic', 'cultures', 'feeling', 'left', 'listening', 'mm', 'scaffolding', 'stories', 'students', 'waiting']"
8377,"['academic', 'cultures', 'feeling', 'left', 'listening', 'mm', 'scaffolding', 'stories', 'students', 'waiting']"
8378,"['@', 'accident', 'adult', 'bus', 'capital', 'ceramic', 'charge', 'chest', 'diagram', 'eating', 'finger', 'frame', 'game', 'gathering', 'head', 'holding', 'human', 'information', 'language', 'left', 'listening', 'local', 'matching', 'missing', 'mm', 'motion', 'national', 'path', 'post', 'resolution', 'ride', 'rule', 'scene', 'scoring', 'selection', 'shared', 'sheet', 'slide', 'stopping', 'stories', 'students', 'team', 'theater', 'tradition', 'transparency', 'travel', 'tree', 'trust', 'water']"
8379,"['@', 'accident', 'adult', 'bus', 'capital', 'ceramic', 'charge', 'chest', 'diagram', 'eating', 'finger', 'frame', 'game', 'gathering', 'head', 'holding', 'human', 'information', 'language', 'left', 'listening', 'local', 'matching', 'missing', 'mm', 'motion', 'national', 'path', 'post', 'resolution', 'ride', 'rule', 'scene', 'scoring', 'selection', 'shared', 'sheet', 'slide', 'stopping', 'stories', 'students', 'team', 'theater', 'tradition', 'transparency', 'travel', 'tree', 'trust', 'water']"
8380,"['@', 'accident', 'adult', 'bus', 'capital', 'ceramic', 'charge', 'chest', 'diagram', 'eating', 'finger', 'frame', 'game', 'gathering', 'head', 'holding', 'human', 'information', 'language', 'left', 'listening', 'local', 'matching', 'missing', 'mm', 'motion', 'national', 'path', 'post', 'resolution', 'ride', 'rule', 'scene', 'scoring', 'selection', 'shared', 'sheet', 'slide', 'stopping', 'stories', 'students', 'team', 'theater', 'tradition', 'transparency', 'travel', 'tree', 'trust', 'water']"
8381,"['bus', 'holding', 'left', 'scene', 'scoring', 'sheet', 'stories', 'students', 'water']"
8382,"['frame', 'language', 'left', 'missing', 'ride', 'scene', 'students']"
8383,"['scene', 'students']"
8384,"['auditors', 'modeling', 'professional', 'speech', 'students']"
8385,"['auditors', 'modeling', 'professional', 'speech', 'students']"
8386,"['sampling', 'selection', 'students', 'transparency', 'union']"
8387,"['house', 'mm', 'ride', 'students', 'thin']"
8388,"['flag', 'scene', 'students', 'water']"
8389,"['flag', 'scene', 'students', 'water']"
8390,"['missing', 'mm', 'repeat', 'students', 'transparency']"
8391,"['dictionary', 'earth', 'mm', 'patterns', 'repeat', 'state', 'stress', 'students', 'transparency', 'walk']"
8392,"['dictionary', 'earth', 'mm', 'patterns', 'repeat', 'state', 'stress', 'students', 'transparency', 'walk']"
8393,"['agency', 'association', 'comfortable', 'feedback', 'speech', 'students']"
8394,"['agency', 'association', 'comfortable', 'feedback', 'speech', 'students']"
8395,"['diagram', 'national', 'recognition', 'scene', 'stories', 'students', 'water']"
8396,"['academic', 'active', 'dictionary', 'film', 'knowledge', 'left', 'mm', 'noise', 'repeat', 'rural', 'scaffolding', 'students', 'suffix', 'super', 'trust']"
8397,"['academic', 'dictionary', 'film', 'left', 'mm', 'rural', 'scaffolding', 'students', 'suffix', 'super']"
8398,"['academic', 'dictionary', 'film', 'left', 'mm', 'rural', 'scaffolding', 'students', 'suffix', 'super']"
8399,"['academic', 'dictionary', 'film', 'left', 'mm', 'rural', 'scaffolding', 'students', 'suffix', 'super']"
8400,"['arc', 'capital', 'connections', 'earth', 'edge', 'gathering', 'gray', 'head', 'knowledge', 'line', 'missing', 'paired', 'path', 'personal', 'ride', 'safety', 'selection', 'stories', 'stream', 'students', 'travel', 'trees', 'twins', 'voice', 'wake', 'warning', 'water', 'wear']"
8401,"['earth', 'gray', 'head', 'missing', 'ride', 'stream', 'students', 'tree', 'warning', 'water', 'wear']"
8402,"['arc', 'gathering', 'path', 'students', 'twins', 'voice', 'wake']"
8403,"['cards', 'connections', 'diagram', 'errors', 'feedback', 'mistakes', 'path', 'personal', 'self', 'similarity', 'speech', 'stories', 'students']"
8404,"['cards', 'connections', 'diagram', 'errors', 'feedback', 'mistakes', 'speech', 'students']"
8405,"['cards', 'connections', 'diagram', 'errors', 'feedback', 'mistakes', 'speech', 'students']"
8406,"['cards', 'connections', 'diagram', 'errors', 'feedback', 'mistakes', 'speech', 'students']"
8407,"['knowledge', 'mm', 'moving', 'students', 'train', 'transparency', 'window']"
8408,"['game', 'mill', 'mm', 'speaker', 'students']"
8409,"['cost', 'feedback', 'information', 'mark', 'motion', 'scene', 'students']"
8410,"['cost', 'feedback', 'information', 'mark', 'motion', 'scene', 'students']"
8411,"['curve', 'direct', 'kernel', 'mm', 'patterns', 'personal', 'ride', 'students', 'transparency', 'waiting']"
8412,"['dictionary', 'mark', 'mm', 'sorting', 'state', 'students', 'trees']"
8413,"['dictionary', 'mark', 'mm', 'sorting', 'state', 'students', 'trees']"
8414,"['speech', 'students', 'voice']"
8415,"['speech', 'students', 'voice']"
8416,"['air', 'charge', 'library', 'load', 'personal', 'relief', 'selection', 'stories', 'students', 'transparency', 'waiting']"
8417,"['@', 'eating', 'feeling', 'head', 'inch', 'knowledge', 'matching', 'mm', 'ride', 'students', 'transparency', 'wake']"
8418,"['ad', 'connected', 'exchange', 'longest', 'mm', 'students', 'video']"
8419,"['mining', 'scene', 'students', 'upward']"
8420,"['mining', 'scene', 'students', 'upward']"
8421,"['academic', 'left', 'mm', 'patterns', 'scaffolding', 'students']"
8422,"['academic', 'left', 'mm', 'patterns', 'scaffolding', 'students']"
8423,"['academic', 'left', 'mm', 'patterns', 'scaffolding', 'students']"
8424,"['academic', 'left', 'mm', 'patterns', 'scaffolding', 'students']"
8425,"['earth', 'patterns', 'school', 'science', 'students', 'water']"
8426,"['earth', 'patterns', 'school', 'science', 'students', 'water']"
8427,"['feedback', 'job', 'line', 'modeling', 'monitoring', 'scene', 'selection', 'students', 'theater']"
8428,"['feedback', 'job', 'line', 'modeling', 'monitoring', 'scene', 'selection', 'students', 'theater']"
8429,"['curved', 'diagram', 'knowledge', 'listening', 'selection', 'sheet', 'students', 'tree']"
8430,"['curved', 'diagram', 'knowledge', 'listening', 'selection', 'sheet', 'students', 'tree']"
8431,"['brittle', 'cumulative', 'dictionary', 'feeling', 'knowledge', 'students', 'thesaurus', 'web']"
8432,"['active', 'ad', 'checkpoint', 'language', 'mm', 'school', 'storm', 'students']"
8433,"['completeness', 'errors', 'language', 'presentations', 'scene', 'scoring', 'selection', 'students']"
8434,"['comfort', 'line', 'mm', 'personal', 'scene', 'students', 'water']"
8435,"['line', 'mm', 'personal', 'resource', 'students']"
8436,"['@', 'earth', 'mm', 'personal', 'pin', 'resource', 'stories', 'students']"
8437,"['activity', 'language', 'line', 'mm', 'resource', 'students']"
8438,"['mark', 'mm', 'recording', 'resource']"
8439,"['mark', 'mm', 'recording', 'resource']"
8440,"['dictionary', 'memory', 'mm', 'resource', 'shared']"
8441,"['dictionary', 'memory', 'mm', 'resource', 'shared']"
8442,"['dictionary', 'memory', 'mm', 'resource', 'shared']"
8443,"['adult', 'bank', 'cards', 'dictionary', 'edge', 'game', 'information', 'resource', 'scene', 'school', 'state', 'students', 'suffix']"
8444,"['bank', 'cards', 'edge', 'information', 'resource', 'state', 'students', 'suffix']"
8445,"['house', 'language', 'mm', 'nest', 'repeat', 'school', 'students', 'walk']"
8446,"['house', 'language', 'mm', 'nest', 'repeat', 'school', 'students', 'walk']"
8447,"['academic', 'human', 'left', 'message', 'mm', 'quantum', 'scaffolding', 'students']"
8448,"['academic', 'human', 'left', 'message', 'mm', 'quantum', 'scaffolding', 'students']"
8449,"['academic', 'human', 'left', 'message', 'mm', 'quantum', 'scaffolding', 'students']"
8450,"['academic', 'human', 'left', 'message', 'mm', 'quantum', 'scaffolding', 'students']"
8451,"['charge', 'history', 'knowledge', 'listening', 'message', 'state', 'students']"
8452,"['charge', 'history', 'knowledge', 'listening', 'message', 'state', 'students']"
8453,"['@', 'color', 'desk', 'memories', 'selection', 'state', 'students', 'transparency']"
8454,"['@', 'color', 'desk', 'memories', 'selection', 'state', 'students', 'transparency']"
8455,"['connected', 'law', 'pleural', 'singular', 'state', 'students', 'transparency', 'water']"
8456,"['desk', 'ride', 'spray', 'students', 'transparency', 'tree', 'voice', 'water']"
8457,"['academic', 'double', 'exchange', 'inch', 'left', 'line', 'mm', 'scaffolding', 'state', 'stories', 'students', 'suffix', 'transparency']"
8458,"['double', 'line', 'mm', 'state', 'stories', 'students', 'suffix', 'transparency']"
8459,"['double', 'line', 'mm', 'state', 'stories', 'students', 'suffix', 'transparency']"
8460,"['academic', 'double', 'exchange', 'inch', 'left', 'mm', 'scaffolding', 'state', 'students', 'suffix']"
8461,"['academic', 'double', 'exchange', 'inch', 'left', 'mm', 'scaffolding', 'state', 'students', 'suffix']"
8462,"['academic', 'double', 'exchange', 'inch', 'left', 'mm', 'scaffolding', 'state', 'students', 'suffix']"
8463,"['academic', 'career', 'color', 'memory', 'mm', 'music', 'network', 'scene', 'selection', 'slide', 'stories', 'stream', 'students', 'train', 'transparency', 'vocal', 'weather']"
8464,"['academic', 'color', 'mm', 'music', 'network', 'scene', 'slide', 'stories', 'students', 'vocal']"
8465,"['academic', 'color', 'mm', 'music', 'network', 'scene', 'slide', 'stories', 'students', 'vocal']"
8466,"['academic', 'color', 'mm', 'music', 'network', 'scene', 'slide', 'stories', 'students', 'vocal']"
8467,"['adult', 'ball', 'cards', 'comfortable', 'direct', 'double', 'eating', 'edge', 'floor', 'game', 'hidden', 'history', 'holding', 'house', 'information', 'job', 'knowledge', 'learning', 'line', 'listening', 'mark', 'matching', 'memories', 'message', 'mm', 'music', 'network', 'noise', 'personal', 'phone', 'ride', 'school', 'selection', 'shared', 'smile', 'state', 'stories', 'students', 'tracking', 'train', 'transparency', 'trust', 'underground', 'voice', 'water', 'weather', 'window', 'wrapping']"
8468,"['adult', 'ball', 'cards', 'comfortable', 'direct', 'double', 'eating', 'edge', 'floor', 'game', 'hidden', 'history', 'holding', 'house', 'information', 'job', 'knowledge', 'learning', 'line', 'listening', 'mark', 'matching', 'memories', 'message', 'mm', 'music', 'network', 'noise', 'personal', 'phone', 'ride', 'school', 'selection', 'shared', 'smile', 'state', 'stories', 'students', 'tracking', 'train', 'transparency', 'trust', 'underground', 'voice', 'water', 'weather', 'window', 'wrapping']"
8469,"['adult', 'ball', 'cards', 'comfortable', 'direct', 'double', 'eating', 'edge', 'floor', 'game', 'hidden', 'history', 'holding', 'house', 'information', 'job', 'knowledge', 'learning', 'line', 'listening', 'mark', 'matching', 'memories', 'message', 'mm', 'music', 'network', 'noise', 'personal', 'phone', 'ride', 'school', 'selection', 'shared', 'smile', 'state', 'stories', 'students', 'tracking', 'train', 'transparency', 'trust', 'underground', 'voice', 'water', 'weather', 'window', 'wrapping']"
8470,"['floor', 'house', 'mark', 'message', 'shared', 'stories', 'students', 'voice', 'window']"
8471,"['double', 'eating', 'matching', 'students', 'water']"
8472,"['game', 'information', 'stories', 'students', 'tracking', 'train']"
8473,"['auditors', 'information', 'memories', 'message', 'mm', 'modeling', 'null', 'professional', 'speech', 'students']"
8474,"['auditors', 'information', 'memories', 'message', 'mm', 'modeling', 'null', 'professional', 'speech', 'students']"
8475,"['@', 'eating', 'girls', 'memories', 'mm', 'music', 'pull', 'selection', 'sorting', 'students', 'transparency']"
8476,"['career', 'journals', 'mm', 'students']"
8477,"['charge', 'line', 'school', 'speech', 'staff', 'stories', 'students', 'voice']"
8478,"['charge', 'line', 'school', 'speech', 'staff', 'stories', 'students', 'voice']"
8479,"['activity', 'line', 'mm', 'repeat', 'state', 'students', 'suffix', 'transparency', 'water']"
8480,"['curve', 'left', 'matching', 'mm', 'speech', 'students', 'suffix']"
8481,"['agency', 'line', 'speech', 'students', 'voice']"
8482,"['agency', 'line', 'speech', 'students', 'voice']"
8483,"['message', 'state', 'strand', 'students']"
8484,"['academic', 'knowledge', 'left', 'matching', 'mm', 'music', 'null', 'scaffolding', 'signal', 'straight', 'students']"
